ProductID,ProductName,Category,Brand,UnitPrice,CostPrice,VendorID,ProductStatus,LaunchDate,SupplierCategory,WeightVolume
722,Adidas Polo Shirt,Apparel,Adidas,33.33,27.82,454.0,Active,2023-02-18,International,0.13
723,HydroFlask Water-Resistant Backpack,Sports & Outdoors,HydroFlask,86.83,51.26,147.0,Active,2024-08-16,Local,8.9
724,Clorox Laundry Pods,Household,Clorox,29.77,16.1,115.0,Discontinued,2022-01-20,Local,3.27
725,Aveeno Sunscreen,Beauty,Aveeno,68.21,38.23,310.0,Active,2023-04-15,Local,0.17
726,Dyson Handheld Steamer,Home Goods,Dyson,284.25,235.08,320.0,Active,2023-11-19,Local,13.83
727,Neutrogena Waterproof Mascara,Beauty,Neutrogena,62.7,51.38,365.0,Active,2022-07-21,International,0.49
728,CeraVe Sunscreen,Beauty,CeraVe,35.39,28.98,370.0,Discontinued,2021-08-30,International,0.15
729,Renpho Yoga Mat,Health & Wellness,Renpho,22.69,13.0,66.0,Active,2022-12-17,Local,1.33
730,HarperCollins Children's Picture Book,Books,HarperCollins,14.15,10.78,484.0,Active,2022-04-02,Local,0.65
731,Swiffer Heavy-Duty Trash Bags,Household,Swiffer,18.41,12.04,118.0,Active,2021-06-29,Local,3.1
732,Levi's Running Shorts,Apparel,Levi's,67.02,60.15,105.0,Active,2023-02-03,Local,1.44
733,Sony Fitness Watch,Electronics,Sony,212.39,179.83,435.0,Active,2022-04-09,Local,0.81
734,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,61.88,32.32,115.0,Active,2023-11-03,International,7.19
735,Samsung HD Webcam,Electronics,Samsung,484.21,252.58,191.0,Active,2021-12-06,Local,2.44
736,All-Clad Cordless Vacuum,Home Goods,All-Clad,84.35,44.84,73.0,Active,2021-09-26,Local,12.39
737,Vitamix Stand Mixer,Home Goods,Vitamix,305.12,216.93,384.0,Discontinued,2021-01-16,Local,11.12
738,IKEA Platform Bed,Furniture,IKEA,358.09,187.64,80.0,Active,2021-10-27,International,25.62
739,Dell HD Webcam,Electronics,Dell,424.71,373.45,349.0,Active,2022-04-09,International,1.36
740,Hasbro Remote Drone,Toys,Hasbro,75.29,65.7,217.0,Active,2023-11-20,Local,1.32
741,Starbucks Black Tea Bags,Grocery,Starbucks,32.86,21.59,113.0,Active,2021-05-14,International,1.29
742,Tide Air Freshener,Household,Tide,12.83,8.49,329.0,Active,2022-04-23,Local,2.17
743,Starbucks Olive Oil,Grocery,Starbucks,9.88,6.37,40.0,Active,2022-03-11,Local,0.63
744,LEGO Starship Set,Toys,LEGO,20.55,10.37,306.0,Discontinued,2021-02-11,Local,0.84
745,Starbucks Organic Coffee,Grocery,Starbucks,8.83,6.41,292.0,Active,2024-07-09,International,0.28
746,Adidas Polo Shirt,Apparel,Adidas,21.1,16.89,183.0,Discontinued,2022-07-12,Local,0.54
747,CeraVe Waterproof Mascara,Beauty,CeraVe,55.67,35.21,50.0,Active,2023-10-18,Local,0.3
748,HP Speaker,Electronics,HP,408.23,299.86,245.0,Active,2021-02-27,Local,0.84
749,Nike Slim Jeans,Apparel,Nike,143.87,122.83,119.0,Active,2021-02-05,International,1.18
750,Mattel Action Figure,Toys,Mattel,99.34,75.55,312.0,Discontinued,2022-06-22,Local,2.42
751,Optimum Nutrition Vitamin Gummies,Health & Wellness,Optimum Nutrition,68.0,45.72,482.0,Active,2022-12-23,International,1.22
752,Penguin Random House Fantasy Series,Books,Penguin Random House,38.74,29.1,291.0,Active,2022-10-19,International,0.4
753,LEGO Action Figure,Toys,LEGO,57.41,35.91,233.0,Discontinued,2021-02-28,Local,1.06
754,Aveeno Face Wash,Beauty,Aveeno,14.62,11.82,364.0,Active,2021-02-08,Local,0.2
755,IKEA Media Console,Furniture,IKEA,945.85,688.1,498.0,Active,2022-12-19,International,46.08
756,IKEA Sectional Sofa,Furniture,IKEA,496.74,416.24,263.0,Discontinued,2023-02-20,Local,71.4
757,Tide Fabric Softener,Household,Tide,26.94,13.93,350.0,Discontinued,2023-11-21,Local,4.06
758,Anker Speaker,Electronics,Anker,433.88,282.16,149.0,Active,2024-03-15,International,1.19
759,IKEA Ergonomic Chair,Furniture,IKEA,414.04,313.43,240.0,Discontinued,2020-10-19,Local,17.72
760,Columbia Insulated Water Bottle,Sports & Outdoors,Columbia,59.91,31.5,169.0,Active,2022-05-28,International,2.52
761,Adidas Rain Jacket,Apparel,Adidas,79.1,44.48,280.0,Active,2023-11-13,International,0.55
762,HarperCollins Fiction Novel,Books,HarperCollins,11.87,7.65,414.0,Active,2023-08-25,Local,0.34
763,Ashley Furniture Wooden Bed Frame,Furniture,Ashley Furniture,342.86,195.58,326.0,Active,2022-12-27,Local,17.35
764,Yeti Portable Grill,Sports & Outdoors,Yeti,62.47,37.72,458.0,Active,2024-09-20,Local,9.07
765,Renpho Yoga Mat,Health & Wellness,Renpho,31.88,21.28,483.0,Active,2021-09-20,International,0.57
766,L'Oréal Conditioning Shampoo,Beauty,L'Oréal,63.5,51.64,288.0,Active,2022-11-01,Local,0.37
767,Vitamix Cordless Vacuum,Home Goods,Vitamix,275.7,241.4,422.0,Active,2023-06-29,International,5.43
768,Clorox Disinfectant Wipes,Household,Clorox,17.49,9.54,163.0,Discontinued,2021-06-05,Local,2.84
769,Clorox Air Freshener,Household,Clorox,20.86,18.52,328.0,Active,2021-10-28,Local,4.91
770,LEGO Starship Set,Toys,LEGO,66.08,42.24,111.0,Discontinued,2021-10-28,International,1.86
771,Neutrogena Face Wash,Beauty,Neutrogena,11.05,6.88,460.0,Active,2021-05-02,Local,0.3
772,Columbia Camping Tent,Sports & Outdoors,Columbia,86.55,62.06,425.0,Active,2021-06-02,International,1.58
773,Tide Air Freshener,Household,Tide,14.33,10.57,284.0,Active,2021-11-08,Local,4.3
774,Ashley Furniture Ergonomic Chair,Furniture,Ashley Furniture,731.88,636.78,481.0,Active,2021-12-12,International,82.53
775,Nike Cargo Pants,Apparel,Nike,100.11,54.21,211.0,Active,2023-11-18,International,0.86
776,Swiffer Fabric Softener,Household,Swiffer,19.53,14.98,17.0,Active,2022-03-12,Local,4.0
777,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,59.22,52.13,241.0,Active,2024-07-11,International,4.91
778,Sony Mesh Router,Electronics,Sony,401.99,246.6,260.0,Active,2023-08-20,Local,4.21
779,Yeti Portable Hammock,Sports & Outdoors,Yeti,67.27,58.1,461.0,Active,2022-09-25,Local,8.01
780,HarperCollins Historical Fiction,Books,HarperCollins,20.05,14.61,492.0,Active,2023-03-20,Local,0.57
781,Ashley Furniture Platform Bed,Furniture,Ashley Furniture,845.69,738.1,411.0,Active,2022-07-31,International,45.14
782,Columbia Bicycle Helmet,Sports & Outdoors,Columbia,115.52,68.43,224.0,Active,2021-04-16,Local,1.62
783,Yeti Sleeping Bag,Sports & Outdoors,Yeti,185.42,133.72,429.0,Discontinued,2020-10-10,Local,1.39
784,Samsung Headphones,Electronics,Samsung,396.51,202.67,79.0,Active,2022-05-02,International,0.49
785,Samsung Bluetooth Earbuds,Electronics,Samsung,380.38,286.72,233.0,Active,2024-02-12,Local,3.3
786,Renpho Massage Gun,Health & Wellness,Renpho,60.51,47.83,126.0,Active,2022-04-09,Local,0.86
787,Renpho Smart Scale,Health & Wellness,Renpho,94.47,48.11,322.0,Discontinued,2024-03-13,International,0.42
788,Nike Cotton T-Shirt,Apparel,Nike,38.44,32.98,135.0,Active,2022-07-06,Local,0.61
789,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,110.93,73.82,12.0,Active,2022-06-22,International,2.5
790,Columbia Bicycle Helmet,Sports & Outdoors,Columbia,135.87,111.88,231.0,Active,2024-01-17,Local,2.2
791,IKEA Platform Bed,Furniture,IKEA,205.49,184.43,176.0,Active,2023-05-10,International,59.18
792,Mattel Remote Drone,Toys,Mattel,36.63,21.14,63.0,Active,2023-02-16,Local,1.68
793,Starbucks Olive Oil,Grocery,Starbucks,10.17,5.2,112.0,Active,2021-12-13,Local,1.44
794,Optimum Nutrition Digital Thermometer,Health & Wellness,Optimum Nutrition,55.93,30.02,489.0,Active,2023-03-01,International,1.45
795,Yeti Hiking Poles,Sports & Outdoors,Yeti,190.61,110.02,473.0,Active,2023-07-13,International,8.93
796,HydroFlask Sleeping Bag,Sports & Outdoors,HydroFlask,127.14,93.45,393.0,Active,2022-08-31,Local,7.36
797,Tide Kitchen Cleaner,Household,Tide,19.91,16.45,140.0,Active,2021-06-17,International,2.43
798,Neutrogena Conditioning Shampoo,Beauty,Neutrogena,68.36,35.94,420.0,Active,2022-05-05,Local,0.3
799,Columbia Camping Tent,Sports & Outdoors,Columbia,130.68,99.06,450.0,Discontinued,2022-01-10,Local,0.78
800,L'Oréal Charcoal Face Mask,Beauty,L'Oréal,61.41,36.73,184.0,Active,2023-09-09,Local,0.16
801,Nike Cotton T-Shirt,Apparel,Nike,61.42,48.32,6.0,Active,2023-04-13,Local,0.55
802,LEGO Robot Pet,Toys,LEGO,47.78,27.95,309.0,Active,2024-08-14,Local,2.23
803,HarperCollins Bestseller Novel,Books,HarperCollins,30.46,19.1,223.0,Active,2023-11-17,Local,0.86
804,Sony Smart Mouse,Electronics,Sony,239.56,163.17,64.0,Active,2022-01-20,Local,1.26
805,Renpho Yoga Mat,Health & Wellness,Renpho,69.71,50.91,439.0,Active,2021-11-14,Local,0.48
806,HP Headphones,Electronics,HP,463.12,294.06,21.0,Active,2023-11-23,Local,4.17
807,Optimum Nutrition Yoga Mat,Health & Wellness,Optimum Nutrition,41.96,27.7,178.0,Active,2022-03-18,Local,1.88
808,Fitbit Smart Scale,Health & Wellness,Fitbit,98.64,82.81,253.0,Discontinued,2024-06-23,Local,1.18
809,Nike Polo Shirt,Apparel,Nike,49.12,24.76,423.0,Active,2021-07-19,Local,1.06
810,Califia Farms Artisanal Bread,Grocery,Califia Farms,8.96,7.71,371.0,Active,2024-09-27,International,1.98
811,Sony HD Webcam,Electronics,Sony,447.49,243.58,23.0,Discontinued,2021-06-20,Local,1.71
812,Columbia Bicycle Helmet,Sports & Outdoors,Columbia,147.27,81.75,474.0,Active,2023-10-27,Local,8.69
813,Yeti Hiking Poles,Sports & Outdoors,Yeti,103.19,73.13,63.0,Active,2020-11-09,Local,5.16
814,L'Oréal Body Lotion,Beauty,L'Oréal,24.68,19.9,136.0,Active,2023-08-29,Local,0.43
815,IKEA Accent Chair,Furniture,IKEA,725.47,644.73,39.0,Active,2024-07-09,Local,29.45
816,Starbucks Whole Grain Bread,Grocery,Starbucks,9.7,8.01,107.0,Active,2021-08-03,Local,0.76
817,Swiffer Floor Mop,Household,Swiffer,8.85,4.8,259.0,Active,2023-12-10,International,2.24
818,Penguin Random House Historical Fiction,Books,Penguin Random House,33.4,17.62,97.0,Active,2024-01-28,International,0.97
819,IKEA Bookshelf,Furniture,IKEA,232.56,126.25,449.0,Active,2021-01-10,Local,51.48
820,Dell Bluetooth Earbuds,Electronics,Dell,347.85,222.9,232.0,Active,2024-02-21,Local,1.84
821,Vitamix Air Fryer,Home Goods,Vitamix,215.81,136.71,261.0,Active,2023-12-06,Local,1.69
822,HydroFlask Water-Resistant Backpack,Sports & Outdoors,HydroFlask,76.45,43.63,207.0,Active,2023-06-11,International,5.43
823,IKEA Two-Seat Sofa,Furniture,IKEA,681.71,371.15,491.0,Active,2021-04-22,International,61.77
824,Nike Down Vest,Apparel,Nike,55.81,41.75,452.0,Active,2021-12-17,Local,0.24
825,Optimum Nutrition Massage Gun,Health & Wellness,Optimum Nutrition,32.48,18.88,403.0,Active,2021-10-05,International,0.94
826,Levi's Slim Jeans,Apparel,Levi's,85.42,63.97,359.0,Active,2021-05-14,International,1.06
827,Aveeno Charcoal Face Mask,Beauty,Aveeno,20.83,17.91,171.0,Active,2022-06-11,Local,0.29
828,Anker Speaker,Electronics,Anker,488.47,259.28,452.0,Active,2022-04-04,International,3.01
829,Penguin Random House Fantasy Series,Books,Penguin Random House,24.65,16.98,127.0,Active,2022-07-19,Local,0.78
830,Bertolli Spaghetti Sauce,Grocery,Bertolli,27.64,15.44,387.0,Active,2023-02-21,Local,1.53
831,Swiffer Dish Soap,Household,Swiffer,13.77,8.3,280.0,Active,2023-01-29,Local,0.56
832,Fitbit Protein Powder,Health & Wellness,Fitbit,43.37,35.12,266.0,Active,2022-11-20,International,1.83
833,Fitbit Bathroom Scale,Health & Wellness,Fitbit,59.14,30.06,328.0,Discontinued,2024-06-11,International,2.01
834,L'Oréal Body Lotion,Beauty,L'Oréal,12.01,9.56,296.0,Discontinued,2024-03-24,Local,0.4
835,Yeti Portable Hammock,Sports & Outdoors,Yeti,43.89,37.34,141.0,Active,2022-06-04,International,4.77
836,Vitamix Toaster Oven,Home Goods,Vitamix,366.82,313.7,179.0,Active,2020-11-23,Local,14.92
837,Califia Farms Organic Coffee,Grocery,Califia Farms,31.08,19.81,360.0,Active,2024-08-15,Local,1.02
838,Renpho Resistance Bands,Health & Wellness,Renpho,97.4,84.82,256.0,Active,2023-07-23,International,1.62
839,Penguin Random House Historical Fiction,Books,Penguin Random House,19.11,10.05,148.0,Active,2023-12-31,Local,0.45
840,Nike Hooded Sweatshirt,Apparel,Nike,83.49,56.12,3.0,Active,2023-02-15,Local,0.45
841,Fitbit Vitamin Gummies,Health & Wellness,Fitbit,71.55,51.82,394.0,Discontinued,2024-05-28,International,0.51
842,Yeti Sleeping Bag,Sports & Outdoors,Yeti,185.7,109.11,149.0,Active,2021-03-09,Local,8.21
843,Columbia Sleeping Bag,Sports & Outdoors,Columbia,194.21,166.48,51.0,Discontinued,2021-09-28,Local,2.15
844,Ashley Furniture Bookshelf,Furniture,Ashley Furniture,823.94,637.18,72.0,Active,2023-05-30,Local,59.89
845,Renpho Yoga Mat,Health & Wellness,Renpho,40.27,30.26,475.0,Active,2021-06-01,Local,2.64
846,Levi's Polo Shirt,Apparel,Levi's,88.45,55.31,356.0,Discontinued,2023-03-15,International,0.76
847,Tide Floor Cleaner,Household,Tide,29.04,14.84,237.0,Active,2023-01-01,International,2.39
848,HarperCollins Fantasy Series,Books,HarperCollins,33.6,23.68,298.0,Active,2023-05-01,Local,0.7
849,Apple Speaker,Electronics,Apple,430.3,284.5,65.0,Active,2023-05-03,International,4.39
850,LogiTech HD Webcam,Electronics,LogiTech,74.61,66.74,425.0,Active,2024-08-13,Local,4.13
851,Swiffer Heavy-Duty Trash Bags,Household,Swiffer,13.28,7.29,32.0,Active,2022-01-28,Local,3.73
852,LEGO Building Blocks,Toys,LEGO,62.77,43.82,496.0,Active,2023-12-08,International,2.6
853,Ashley Furniture Office Desk,Furniture,Ashley Furniture,747.23,375.54,480.0,Active,2021-03-04,International,20.32
854,Dyson Stand Mixer,Home Goods,Dyson,355.56,191.56,267.0,Active,2021-02-22,Local,12.66
855,HydroFlask Portable Hammock,Sports & Outdoors,HydroFlask,187.06,123.8,154.0,Discontinued,2021-08-21,International,8.5
856,Fitbit Bathroom Scale,Health & Wellness,Fitbit,72.91,55.65,440.0,Active,2023-09-27,Local,0.16
857,IKEA Ergonomic Chair,Furniture,IKEA,253.7,197.85,380.0,Active,2022-12-25,Local,36.05
858,HarperCollins Self-Help Guide,Books,HarperCollins,21.02,13.8,141.0,Active,2023-07-02,Local,0.59
859,All-Clad Handheld Steamer,Home Goods,All-Clad,134.87,97.87,62.0,Active,2021-08-19,Local,10.03
860,HarperCollins Fiction Novel,Books,HarperCollins,11.28,7.24,465.0,Active,2022-03-31,International,0.62
861,Vitamix High-Speed Blender,Home Goods,Vitamix,215.24,150.94,441.0,Active,2022-08-08,International,6.47
862,Dyson Toaster Oven,Home Goods,Dyson,86.02,67.76,336.0,Active,2023-06-20,International,12.01
863,Ashley Furniture Platform Bed,Furniture,Ashley Furniture,931.13,806.79,35.0,Active,2023-07-06,Local,52.46
864,HarperCollins Cookbook,Books,HarperCollins,13.88,10.21,166.0,Active,2021-05-09,Local,0.88
865,LogiTech External SSD,Electronics,LogiTech,433.41,256.87,82.0,Active,2024-09-27,Local,3.43
866,Bertolli Greek Yogurt,Grocery,Bertolli,40.8,35.08,54.0,Active,2022-09-06,International,1.56
867,Nike Cargo Pants,Apparel,Nike,99.55,51.26,59.0,Active,2021-12-06,Local,0.62
868,Anker Bluetooth Earbuds,Electronics,Anker,194.52,132.24,358.0,Active,2024-06-06,International,2.83
869,Optimum Nutrition Vitamin Gummies,Health & Wellness,Optimum Nutrition,52.19,30.8,147.0,Active,2021-02-03,Local,1.63
870,Nike Polo Shirt,Apparel,Nike,101.79,54.81,343.0,Active,2024-01-28,Local,0.11
871,Penguin Random House Children's Book,Books,Penguin Random House,20.22,16.01,350.0,Discontinued,2023-09-02,International,0.65
872,HarperCollins Self-Help Guide,Books,HarperCollins,25.03,18.71,183.0,Active,2022-02-21,Local,0.35
873,Ashley Furniture Two-Seat Sofa,Furniture,Ashley Furniture,886.58,471.0,292.0,Active,2022-02-14,Local,20.61
874,HP Portable Power Bank,Electronics,HP,293.24,172.9,12.0,Discontinued,2023-11-20,International,1.33
875,Aveeno Conditioning Shampoo,Beauty,Aveeno,66.71,59.19,81.0,Active,2022-11-01,Local,0.44
876,Hasbro Building Blocks,Toys,Hasbro,48.93,35.15,30.0,Active,2022-02-21,Local,2.83
877,IKEA Sectional Sofa,Furniture,IKEA,129.05,77.99,216.0,Active,2021-02-20,International,22.54
878,Aveeno Hydrating Serum,Beauty,Aveeno,25.32,20.82,38.0,Active,2023-08-21,International,0.43
879,Aveeno Waterproof Mascara,Beauty,Aveeno,71.74,57.08,307.0,Discontinued,2022-07-24,International,0.29
880,Fitbit Vitamin Gummies,Health & Wellness,Fitbit,18.55,12.96,19.0,Active,2021-01-07,Local,1.49
881,LogiTech Portable Power Bank,Electronics,LogiTech,61.86,51.01,401.0,Active,2020-12-05,International,3.44
882,HP Wireless Keyboard,Electronics,HP,266.98,215.26,199.0,Active,2023-08-05,Local,2.19
883,Patagonia Rain Jacket,Apparel,Patagonia,35.34,31.56,316.0,Active,2020-11-02,Local,0.71
884,Califia Farms Spicy Salsa,Grocery,Califia Farms,9.14,5.4,6.0,Active,2022-02-14,International,1.63
885,Apple Gaming Laptop,Electronics,Apple,56.7,34.02,369.0,Active,2021-03-09,Local,2.25
886,Sony USB-C Hub,Electronics,Sony,207.35,177.53,336.0,Discontinued,2023-12-13,Local,2.05
887,Nike Cotton T-Shirt,Apparel,Nike,29.93,21.47,481.0,Active,2024-06-20,International,0.6
888,Swiffer Glass Cleaner,Household,Swiffer,12.57,10.21,188.0,Active,2023-09-17,International,2.87
889,Aveeno Waterproof Mascara,Beauty,Aveeno,13.51,8.98,462.0,Discontinued,2022-10-24,Local,0.13
890,LEGO Classic Board Game,Toys,LEGO,40.92,23.91,284.0,Active,2022-12-16,International,0.68
891,Swiffer Air Freshener,Household,Swiffer,24.1,13.15,488.0,Active,2022-01-27,Local,1.75
892,Renpho Massage Gun,Health & Wellness,Renpho,20.08,14.94,438.0,Active,2022-06-15,International,1.22
893,Califia Farms Organic Coffee,Grocery,Califia Farms,22.07,14.84,338.0,Active,2022-08-07,Local,1.17
894,HP Mesh Router,Electronics,HP,389.52,338.52,173.0,Discontinued,2023-12-10,International,3.0
895,Sony Smart Mouse,Electronics,Sony,376.6,253.69,319.0,Active,2023-04-09,International,3.7
896,Patagonia Graphic T-Shirt,Apparel,Patagonia,143.82,110.91,478.0,Active,2021-06-30,International,0.75
897,HarperCollins Fantasy Series,Books,HarperCollins,14.88,10.22,196.0,Discontinued,2023-05-19,Local,0.94
898,Ashley Furniture Bookshelf,Furniture,Ashley Furniture,176.98,143.09,128.0,Active,2022-05-01,Local,13.47
899,Neutrogena Charcoal Face Mask,Beauty,Neutrogena,52.85,40.23,401.0,Active,2023-09-13,Local,0.22
900,Renpho Foam Roller,Health & Wellness,Renpho,52.72,35.64,9.0,Active,2024-04-13,International,1.49
901,Starbucks Spaghetti Sauce,Grocery,Starbucks,7.64,4.06,481.0,Active,2022-07-19,Local,1.92
902,Vitamix Smart Toaster,Home Goods,Vitamix,313.41,189.24,142.0,Active,2022-06-20,Local,3.44
903,IKEA Office Desk,Furniture,IKEA,309.41,159.47,336.0,Active,2020-10-07,International,62.19
904,Mattel Action Figure,Toys,Mattel,34.38,27.02,488.0,Active,2021-08-10,Local,2.13
905,Mattel Classic Board Game,Toys,Mattel,18.8,12.03,121.0,Active,2021-11-11,Local,1.68
906,Starbucks Olive Oil,Grocery,Starbucks,30.67,25.43,425.0,Active,2023-07-26,International,1.78
907,Sony Gaming Laptop,Electronics,Sony,323.14,204.87,185.0,Active,2023-12-07,International,2.41
908,Penguin Random House Children's Book,Books,Penguin Random House,14.81,9.13,23.0,Active,2023-01-22,Local,0.37
909,Neutrogena Facial Moisturizer,Beauty,Neutrogena,71.1,59.18,194.0,Active,2023-12-13,International,0.25
910,Levi's Running Jacket,Apparel,Levi's,93.5,70.32,295.0,Active,2022-11-24,Local,0.27
911,HP Bluetooth Earbuds,Electronics,HP,262.55,185.92,269.0,Active,2022-03-19,Local,2.92
912,CeraVe Face Wash,Beauty,CeraVe,61.94,36.69,186.0,Active,2021-07-15,International,0.38
913,Columbia Insulated Water Bottle,Sports & Outdoors,Columbia,38.95,27.35,287.0,Discontinued,2021-03-16,International,6.25
914,HydroFlask Bicycle Helmet,Sports & Outdoors,HydroFlask,124.63,111.51,424.0,Discontinued,2023-06-07,Local,9.14
915,IKEA Platform Bed,Furniture,IKEA,644.99,396.51,408.0,Active,2022-09-16,Local,47.89
916,HarperCollins Self-Help Guide,Books,HarperCollins,28.98,16.79,396.0,Active,2024-08-12,Local,0.42
917,Fitbit Bathroom Scale,Health & Wellness,Fitbit,75.47,60.16,241.0,Active,2022-01-01,Local,1.35
918,Levi's Running Jacket,Apparel,Levi's,86.94,75.42,272.0,Discontinued,2022-04-21,Local,0.66
919,Bertolli Artisanal Bread,Grocery,Bertolli,18.2,15.63,173.0,Active,2022-04-27,Local,1.31
920,LogiTech Headphones,Electronics,LogiTech,382.44,336.53,182.0,Discontinued,2021-03-16,International,3.73
921,Optimum Nutrition Protein Powder,Health & Wellness,Optimum Nutrition,74.51,42.72,376.0,Active,2022-02-27,International,2.82
922,All-Clad Cordless Blender,Home Goods,All-Clad,249.61,192.09,190.0,Active,2022-07-31,Local,3.47
923,HarperCollins Children's Picture Book,Books,HarperCollins,38.34,22.73,50.0,Active,2021-06-10,Local,0.66
924,HarperCollins Children's Book,Books,HarperCollins,18.56,11.65,197.0,Active,2023-06-12,Local,0.87
925,Yeti Hiking Poles,Sports & Outdoors,Yeti,73.69,54.99,451.0,Active,2023-12-14,Local,1.63
926,Tide Heavy-Duty Trash Bags,Household,Tide,10.59,6.52,87.0,Discontinued,2024-06-04,International,3.89
927,Ashley Furniture Office Desk,Furniture,Ashley Furniture,226.9,163.56,106.0,Active,2023-02-10,Local,63.86
928,Mattel Building Blocks Set,Toys,Mattel,82.91,57.65,4.0,Active,2023-06-09,Local,1.06
929,Yeti Water-Resistant Backpack,Sports & Outdoors,Yeti,102.84,85.61,65.0,Active,2022-01-01,Local,7.21
930,Tide Dish Soap,Household,Tide,17.33,14.66,45.0,Discontinued,2021-09-14,International,1.02
931,Levi's Cargo Pants,Apparel,Levi's,114.56,64.46,168.0,Active,2021-03-20,Local,1.13
932,Adidas Running Jacket,Apparel,Adidas,136.0,91.58,20.0,Discontinued,2022-03-30,International,0.54
