InventoryID,ProductID,WarehouseID,StockOnHand,ReorderLevel,SafetyStock,StockAgeDays,AvgMonthlySales,StockStatus,LastPurchasePrice,LastUpdated
11466,1167,27,415,1.0,4,312,44.47,Overstock,406.95,2025-02-23
11467,1472,57,471,5.0,1,131,11.85,Overstock,112.44,2025-09-23
11468,1356,8,483,5.0,4,196,31.82,Overstock,139.0,2025-06-16
11469,322,178,276,9.0,6,165,8.94,Overstock,259.49,2024-12-25
11470,320,83,360,20.0,3,95,19.13,Overstock,479.29,2025-09-22
11471,869,42,205,19.0,2,118,37.33,Overstock,6.15,2025-09-14
11472,1070,111,11,18.0,8,75,33.07,Low,322.69,2025-05-14
11473,453,105,467,14.0,8,14,6.29,Overstock,250.64,2024-11-04
11474,1281,54,344,12.0,5,237,42.36,Overstock,324.37,2024-10-25
11475,864,97,375,18.0,3,75,7.23,Overstock,367.51,2025-04-01
11476,352,148,109,5.0,6,119,36.43,Overstock,215.21,2024-12-08
11477,1825,81,170,16.0,3,27,49.38,Overstock,376.92,2025-07-25
11478,386,146,176,16.0,9,217,31.59,Overstock,348.87,2025-04-21
11479,1174,67,124,6.0,2,317,33.36,Overstock,369.01,2025-08-07
11480,927,56,362,5.0,5,33,39.17,Overstock,378.27,2025-05-18
11481,1661,81,484,16.0,7,156,14.35,Overstock,460.27,2025-03-01
11482,1575,73,450,11.0,3,237,5.47,Overstock,245.59,2025-03-23
11483,1362,92,169,10.0,6,113,21.15,Overstock,284.14,2024-12-10
11484,1516,79,256,14.0,4,63,13.79,Overstock,262.95,2025-01-06
11485,317,98,498,16.0,5,187,42.99,Overstock,148.22,2025-01-15
11486,624,136,241,18.0,4,35,48.69,Overstock,351.16,2025-05-18
11487,1501,188,230,1.0,4,318,8.98,Overstock,425.38,2024-12-12
11488,579,169,101,13.0,2,101,5.84,Overstock,80.31,2024-12-11
11489,823,59,298,4.0,5,62,16.03,Overstock,126.16,2025-08-07
11490,119,160,490,56.0,10,31,24.56,Overstock,109.28,2025-05-15
11491,1891,86,116,1.0,2,175,8.22,Overstock,451.75,2025-05-06
11492,1373,128,12,12.0,7,80,31.23,OK,361.7,2025-06-29
11493,532,91,387,10.0,5,314,40.88,Overstock,21.77,2025-01-16
11494,988,9,473,11.0,6,143,44.93,Overstock,79.06,2025-06-19
11495,619,29,423,16.0,5,266,37.18,Overstock,332.21,2025-06-15
11496,1877,71,201,13.0,6,225,22.93,Overstock,79.3,2025-03-11
11497,216,87,460,9.0,5,50,47.43,Overstock,464.4,2025-04-02
11498,181,134,922,86.0,2,53,41.79,Overstock,157.56,2025-05-11
11499,1427,115,185,15.0,2,115,26.21,Overstock,244.96,2024-11-09
11500,400,71,93,20.0,2,161,8.96,Overstock,250.25,2024-12-16
11501,671,44,231,3.0,1,255,17.39,Overstock,346.81,2025-07-17
11502,724,43,480,7.0,7,253,33.47,Overstock,119.95,2025-08-03
11503,1620,170,68,1.0,3,342,32.38,Overstock,76.58,2025-02-16
11504,1546,55,103,17.0,3,63,20.9,Overstock,215.43,2025-03-29
11505,1903,15,140,19.0,7,246,42.04,Overstock,143.66,2025-04-13
11506,1020,71,185,20.0,3,217,16.17,Overstock,142.08,2025-09-27
11507,1852,115,128,12.0,4,145,31.94,Overstock,21.54,2024-12-03
11508,333,59,368,16.0,5,118,7.94,Overstock,268.84,2024-10-01
11509,908,197,28,19.0,7,197,15.27,OK,364.9,2024-10-15
11510,1984,84,43,7.0,2,101,33.43,OK,321.64,2024-12-26
11511,1288,145,351,11.0,4,193,47.47,Overstock,323.57,2025-08-16
11512,1674,85,108,15.0,7,147,27.67,Overstock,39.31,2025-09-09
11513,864,178,319,19.0,4,241,32.94,Overstock,398.77,2025-03-22
11514,1796,75,54,17.0,7,107,22.48,OK,131.36,2025-03-18
11515,930,164,489,7.0,7,89,34.56,Overstock,78.33,2025-07-03
11516,1587,123,254,5.0,3,155,34.93,Overstock,133.68,2025-07-14
11517,1042,74,179,8.0,10,94,12.77,Overstock,282.16,2025-08-02
11518,332,156,197,1.0,9,113,9.63,Overstock,210.73,2025-05-18
11519,1197,169,261,20.0,8,262,48.73,Overstock,75.79,2024-10-03
11520,803,93,149,14.0,1,213,16.88,Overstock,240.3,2025-08-30
11521,1877,103,91,1.0,7,111,11.63,Overstock,372.62,2025-03-14
11522,1986,40,91,14.0,5,266,11.08,Overstock,97.33,2024-10-04
11523,1485,156,33,18.0,1,233,31.77,OK,380.49,2025-02-01
11524,1319,62,258,4.0,2,95,18.62,Overstock,292.92,2025-04-07
11525,412,24,64,1.0,9,234,39.62,Overstock,450.7,2024-12-16
11526,1734,55,128,12.0,9,156,27.16,Overstock,284.81,2025-03-06
11527,1123,83,190,19.0,4,46,20.92,Overstock,443.84,2025-02-20
11528,1015,121,323,20.0,3,168,17.14,Overstock,433.13,2025-09-17
11529,654,16,435,12.0,5,100,8.37,Overstock,125.96,2025-04-25
11530,1645,121,101,17.0,1,142,9.13,Overstock,376.54,2025-05-08
11531,1957,121,306,11.0,6,71,45.11,Overstock,93.94,2025-04-01
11532,1334,86,102,15.0,5,191,31.6,Overstock,185.84,2025-01-21
11533,1176,141,223,3.0,7,289,26.64,Overstock,296.36,2025-02-17
11534,1771,3,167,6.0,7,139,34.3,Overstock,464.29,2025-03-20
11535,605,146,452,1.0,8,153,37.25,Overstock,379.56,2025-08-19
11536,773,139,472,13.0,10,35,37.66,Overstock,305.89,2025-03-27
11537,77,63,727,96.0,2,252,7.34,Overstock,475.07,2024-12-07
11538,1264,52,232,12.0,1,16,17.5,Overstock,423.78,2025-01-25
11539,108,28,628,65.0,3,13,43.7,Overstock,139.69,2024-10-02
11540,1884,34,274,18.0,3,60,42.88,Overstock,290.87,2025-08-21
11541,1221,23,115,20.0,7,28,44.43,Overstock,49.23,2025-03-17
11542,238,128,175,12.0,5,364,37.5,Overstock,184.6,2024-11-09
11543,1071,19,44,5.0,9,330,9.52,OK,101.66,2025-07-13
11544,747,81,319,6.0,10,169,19.09,Overstock,461.92,2025-05-23
11545,1762,1,497,16.0,6,169,32.67,Overstock,313.11,2025-02-14
11546,785,29,233,3.0,8,100,44.16,Overstock,384.62,2025-01-12
11547,1261,119,348,19.0,2,117,42.58,Overstock,230.2,2024-11-19
11548,1862,145,494,11.0,5,198,38.55,Overstock,399.48,2025-09-14
11549,960,151,135,18.0,1,94,16.01,Overstock,205.72,2025-03-08
11550,1377,69,28,11.0,3,278,11.41,OK,34.67,2024-12-06
11551,79,46,706,72.0,9,99,30.41,Overstock,330.62,2024-11-24
11552,655,3,218,11.0,9,232,8.66,Overstock,176.34,2025-06-07
11553,1779,71,187,11.0,6,121,15.01,Overstock,191.78,2025-06-03
11554,491,9,401,20.0,9,300,33.33,Overstock,184.17,2024-12-25
11555,972,39,361,17.0,1,218,32.78,Overstock,173.93,2024-12-25
11556,1103,79,153,8.0,2,309,14.95,Overstock,164.23,2024-11-28
11557,1806,39,499,12.0,4,337,26.94,Overstock,76.02,2024-12-11
11558,1223,93,53,14.0,10,292,33.53,OK,22.12,2025-04-16
11559,1517,95,280,12.0,10,191,18.26,Overstock,166.29,2025-03-02
11560,1355,16,310,17.0,7,60,36.22,Overstock,362.09,2025-04-11
11561,1226,97,182,2.0,1,139,20.57,Overstock,428.9,2025-05-29
11562,179,169,984,64.0,1,238,10.44,Overstock,12.86,2025-08-12
11563,1633,141,108,4.0,5,279,43.4,Overstock,248.39,2024-11-21
11564,1143,41,25,6.0,10,151,37.7,OK,33.79,2025-01-18
11565,607,187,62,20.0,10,46,36.33,OK,235.32,2025-06-24
11566,737,95,333,3.0,7,346,29.29,Overstock,218.4,2025-01-08
11567,1615,96,320,15.0,5,234,17.62,Overstock,417.47,2024-11-30
11568,455,137,482,4.0,4,205,27.18,Overstock,196.4,2024-10-09
11569,473,46,267,3.0,7,108,39.97,Overstock,402.01,2025-04-17
11570,776,177,102,8.0,7,351,45.68,Overstock,73.29,2025-09-17
11571,637,183,359,10.0,3,79,5.12,Overstock,55.78,2025-03-01
11572,1953,53,124,4.0,4,287,21.57,Overstock,269.17,2025-05-22
11573,1435,78,85,20.0,3,93,34.11,Overstock,54.72,2025-08-19
11574,1615,62,260,18.0,9,82,38.62,Overstock,52.44,2025-09-10
11575,457,26,187,8.0,7,167,8.92,Overstock,359.73,2025-04-20
11576,1049,36,241,10.0,8,7,21.34,Overstock,252.3,2024-12-08
11577,276,74,476,7.0,6,4,48.84,Overstock,132.65,2024-12-08
11578,870,139,472,16.0,3,279,20.91,Overstock,222.23,2025-09-25
11579,1587,112,62,3.0,1,19,36.65,Overstock,139.32,2024-10-26
11580,1862,178,201,18.0,2,17,27.37,Overstock,486.84,2025-08-13
11581,877,24,233,4.0,9,124,24.61,Overstock,93.09,2025-01-19
11582,1107,187,21,3.0,8,292,21.06,OK,37.74,2025-07-11
11583,1634,80,389,19.0,3,356,13.59,Overstock,95.79,2025-07-19
11584,934,89,431,4.0,3,101,35.82,Overstock,225.74,2025-02-05
11585,1065,63,297,14.0,1,346,5.79,Overstock,9.05,2025-07-03
11586,1813,118,266,20.0,10,215,31.09,Overstock,43.59,2025-09-05
11587,744,190,73,11.0,7,206,44.67,Overstock,56.89,2025-08-12
11588,811,170,207,6.0,3,287,16.56,Overstock,423.88,2025-04-14
11589,1922,93,324,9.0,5,152,29.56,Overstock,333.12,2025-08-11
11590,1293,4,123,18.0,5,360,9.89,Overstock,388.72,2025-06-07
11591,534,154,274,14.0,3,96,23.21,Overstock,75.27,2025-07-25
11592,1682,197,293,19.0,4,127,15.37,Overstock,456.24,2024-12-08
11593,1689,120,116,8.0,10,311,48.7,Overstock,439.52,2025-03-10
11594,65,109,615,84.0,3,178,14.57,Overstock,253.66,2024-10-21
11595,831,199,50,9.0,3,322,46.44,OK,387.28,2025-07-19
11596,32,99,535,89.0,3,27,28.76,Overstock,430.55,2025-02-22
11597,1029,6,161,12.0,4,216,6.82,Overstock,136.24,2025-03-10
11598,1328,116,28,11.0,7,114,33.45,OK,418.41,2025-09-17
11599,1950,27,239,1.0,7,179,47.92,Overstock,361.39,2024-11-24
11600,94,148,954,56.0,3,14,42.4,Overstock,65.75,2024-11-12
11601,1710,148,189,2.0,3,350,21.78,Overstock,5.97,2024-11-28
11602,742,118,490,1.0,4,225,45.87,Overstock,168.07,2025-08-03
11603,1061,197,85,7.0,1,255,10.86,Overstock,364.34,2025-06-25
11604,17,83,677,80.0,8,104,9.04,Overstock,353.31,2025-06-21
11605,624,90,136,2.0,9,91,18.69,Overstock,185.87,2025-03-14
11606,377,69,313,18.0,8,133,16.12,Overstock,181.23,2025-04-14
11607,1067,140,124,6.0,9,276,38.92,Overstock,130.84,2025-06-26
11608,44,81,442,92.0,10,187,40.18,Overstock,318.66,2025-03-23
11609,1650,145,477,2.0,4,64,11.54,Overstock,152.63,2025-08-11
11610,512,19,97,4.0,6,130,37.72,Overstock,85.5,2025-03-03
11611,55,162,827,65.0,5,6,44.49,Overstock,152.89,2024-11-07
11612,1286,108,35,14.0,7,229,24.45,OK,215.94,2024-11-09
11613,287,75,457,1.0,4,309,25.57,Overstock,481.19,2025-04-10
11614,1044,149,66,2.0,2,359,10.81,Overstock,203.33,2025-06-17
11615,1969,55,124,15.0,3,230,46.93,Overstock,193.58,2025-04-06
11616,1393,128,349,8.0,10,5,12.9,Overstock,131.21,2025-01-16
11617,604,4,331,6.0,1,76,44.95,Overstock,228.09,2024-11-08
11618,1488,58,161,4.0,5,317,38.63,Overstock,467.13,2025-06-11
11619,245,71,199,7.0,6,165,18.21,Overstock,457.34,2024-12-30
11620,1448,173,449,13.0,7,91,16.07,Overstock,436.27,2025-06-01
11621,129,159,719,62.0,4,92,33.05,Overstock,410.72,2024-12-12
11622,506,61,23,17.0,3,70,49.16,OK,45.88,2025-05-30
11623,1087,155,176,10.0,7,46,48.62,Overstock,180.78,2025-08-23
11624,1257,50,184,10.0,3,1,23.08,Overstock,66.25,2025-09-12
11625,104,80,690,85.0,5,183,48.04,Overstock,384.47,2024-11-03
11626,1830,139,495,12.0,3,182,6.29,Overstock,128.94,2024-10-04
11627,91,107,323,60.0,2,199,49.26,Overstock,105.34,2024-10-02
11628,527,167,95,8.0,6,347,18.88,Overstock,260.43,2024-11-11
11629,1575,151,481,18.0,4,313,26.64,Overstock,341.47,2025-09-13
11630,1418,31,352,12.0,8,339,36.3,Overstock,126.64,2024-12-21
11631,1154,11,489,11.0,8,152,33.78,Overstock,19.41,2025-07-10
11632,258,11,143,18.0,7,15,30.78,Overstock,256.54,2025-09-27
11633,1021,12,63,20.0,9,317,16.05,OK,160.63,2025-03-16
11634,1356,33,113,9.0,10,198,35.5,Overstock,283.4,2025-02-07
11635,1404,108,146,13.0,5,180,36.31,Overstock,159.38,2025-02-10
11636,238,24,150,11.0,3,107,25.62,Overstock,438.81,2025-04-19
11637,1172,80,410,8.0,6,54,35.14,Overstock,207.92,2025-09-08
11638,864,21,40,14.0,9,147,24.89,OK,172.53,2025-02-03
11639,653,154,149,13.0,4,38,26.8,Overstock,326.97,2024-10-23
11640,1607,73,76,13.0,5,340,26.79,Overstock,346.82,2025-08-11
11641,1167,136,460,11.0,7,85,9.08,Overstock,288.63,2025-02-21
11642,502,124,70,1.0,6,328,22.19,Overstock,166.93,2024-11-19
11643,435,177,302,19.0,2,173,39.52,Overstock,172.37,2025-02-14
11644,148,118,761,78.0,3,226,27.3,Overstock,406.8,2025-04-01
11645,840,180,44,4.0,5,206,35.87,OK,417.35,2025-07-20
11646,563,183,238,19.0,5,313,16.93,Overstock,456.97,2025-08-18
11647,1942,127,115,8.0,9,41,41.74,Overstock,333.74,2025-05-17
11648,1573,159,392,5.0,3,82,43.08,Overstock,191.46,2025-08-10
11649,979,34,200,9.0,8,44,12.72,Overstock,296.22,2025-08-23
11650,1150,161,407,13.0,1,43,19.51,Overstock,57.3,2025-06-01
11651,592,173,323,7.0,10,345,42.63,Overstock,398.92,2024-11-03
11652,850,5,458,2.0,4,191,49.93,Overstock,10.22,2024-11-17
11653,891,190,159,17.0,4,270,48.27,Overstock,465.77,2025-04-07
11654,1818,138,353,10.0,8,158,8.77,Overstock,387.86,2024-12-29
11655,835,44,323,3.0,8,311,15.22,Overstock,40.11,2025-07-15
11656,854,24,132,12.0,9,84,30.21,Overstock,140.13,2025-01-07
11657,1364,54,162,14.0,10,323,22.86,Overstock,449.91,2025-09-01
11658,1950,98,35,16.0,5,106,22.78,OK,485.25,2025-02-21
11659,449,132,383,19.0,10,285,12.95,Overstock,27.29,2024-10-17
11660,451,140,137,16.0,1,36,16.9,Overstock,239.85,2025-07-09
11661,54,74,659,86.0,2,208,18.52,Overstock,496.72,2025-01-17
11662,492,200,469,6.0,8,183,33.92,Overstock,58.86,2024-10-04
11663,1524,40,98,7.0,2,169,20.26,Overstock,243.41,2024-10-27
11664,1528,86,445,6.0,7,91,26.19,Overstock,192.3,2025-08-25
11665,126,137,607,93.0,4,328,25.17,Overstock,200.74,2024-11-06
11666,698,74,226,15.0,2,163,28.91,Overstock,485.33,2025-07-14
11667,114,115,589,78.0,9,107,20.49,Overstock,255.08,2025-08-18
11668,1730,129,207,3.0,4,311,5.37,Overstock,30.49,2025-04-07
11669,1409,103,409,16.0,10,251,10.55,Overstock,204.59,2025-04-29
11670,261,15,386,14.0,1,92,30.7,Overstock,51.26,2025-06-18
11671,57,43,886,75.0,5,263,25.31,Overstock,82.95,2024-12-27
11672,1659,72,211,1.0,7,1,33.27,Overstock,201.43,2024-11-24
11673,121,154,519,100.0,7,217,31.14,Overstock,197.53,2024-12-03
11674,798,16,428,3.0,1,54,35.41,Overstock,43.38,2025-09-22
11675,900,27,108,2.0,7,284,30.35,Overstock,284.62,2025-02-17
11676,1078,29,402,20.0,10,305,15.37,Overstock,234.98,2025-06-02
11677,1694,38,298,1.0,1,322,25.81,Overstock,201.37,2025-04-29
11678,294,165,385,6.0,6,120,38.34,Overstock,411.67,2025-01-05
11679,866,83,397,14.0,3,164,47.59,Overstock,494.62,2025-07-21
11680,268,3,86,4.0,7,281,5.72,Overstock,373.99,2025-02-25
11681,1564,163,93,9.0,9,202,48.82,Overstock,239.99,2025-02-02
11682,813,199,163,5.0,1,216,19.36,Overstock,166.73,2025-06-15
11683,1986,125,78,7.0,5,39,6.55,Overstock,146.85,2024-10-14
11684,340,141,322,12.0,6,262,32.5,Overstock,98.07,2024-12-08
11685,401,99,131,17.0,4,223,17.89,Overstock,138.22,2025-07-10
11686,1867,17,55,19.0,10,360,33.96,OK,251.29,2025-03-26
11687,210,79,361,2.0,2,156,42.23,Overstock,418.1,2025-09-28
11688,1195,161,424,17.0,3,301,24.13,Overstock,48.25,2025-03-29
11689,56,80,652,73.0,9,126,13.62,Overstock,257.18,2025-09-04
11690,483,42,296,9.0,9,224,17.09,Overstock,107.83,2024-12-15
11691,1806,57,84,4.0,7,338,46.26,Overstock,6.83,2024-11-21
11692,1096,146,462,20.0,1,181,47.27,Overstock,440.01,2024-11-04
11693,279,175,493,11.0,4,347,7.82,Overstock,195.16,2025-04-21
11694,1586,50,136,12.0,4,95,49.4,Overstock,62.05,2025-04-24
11695,141,138,689,90.0,3,306,46.31,Overstock,150.5,2025-03-12
11696,1709,20,252,11.0,2,245,22.09,Overstock,43.67,2025-04-07
11697,1572,96,258,19.0,4,340,10.43,Overstock,380.79,2024-12-11
11698,802,132,227,2.0,5,24,19.65,Overstock,190.43,2025-03-06
11699,1078,82,480,16.0,5,51,31.25,Overstock,446.79,2025-08-13
11700,818,34,343,2.0,8,28,11.92,Overstock,313.79,2025-09-01
11701,879,29,361,19.0,5,121,30.85,Overstock,235.59,2024-12-26
11702,1492,117,139,2.0,1,163,12.82,Overstock,138.03,2024-12-02
11703,760,55,452,5.0,10,196,25.6,Overstock,433.64,2025-04-28
11704,521,142,298,9.0,6,178,16.44,Overstock,435.93,2024-11-15
11705,36,35,553,63.0,9,213,34.92,Overstock,13.36,2025-09-11
11706,113,120,440,98.0,4,145,14.21,Overstock,477.34,2025-08-20
11707,1970,171,497,16.0,10,306,17.01,Overstock,51.72,2025-03-04
11708,1186,11,291,18.0,1,78,7.4,Overstock,156.84,2025-07-06
11709,1452,130,148,20.0,5,90,37.28,Overstock,390.86,2025-07-06
11710,583,82,230,5.0,10,312,44.76,Overstock,40.42,2025-04-30
11711,656,55,300,3.0,8,200,20.75,Overstock,455.13,2025-07-11
11712,1373,83,284,10.0,8,347,7.63,Overstock,87.39,2025-09-18
11713,1843,107,106,13.0,9,236,42.09,Overstock,331.33,2025-09-18
11714,69,76,829,75.0,3,254,28.03,Overstock,301.99,2025-09-18
11715,1923,71,169,8.0,3,221,30.06,Overstock,277.62,2024-10-28
11716,989,61,83,6.0,1,290,47.63,Overstock,381.29,2025-01-29
11717,1991,165,352,3.0,6,82,28.11,Overstock,376.17,2025-05-22
11718,813,37,289,1.0,3,231,7.28,Overstock,338.57,2024-11-10
11719,521,98,477,11.0,5,206,16.1,Overstock,359.86,2025-06-01
11720,1902,93,171,7.0,3,9,29.17,Overstock,470.07,2025-05-06
11721,886,58,16,20.0,9,101,6.35,Low,249.7,2024-10-27
11722,1644,147,373,7.0,7,207,38.16,Overstock,403.55,2025-08-25
11723,1189,113,184,16.0,1,53,34.84,Overstock,498.03,2025-05-13
11724,1284,195,234,7.0,7,6,24.65,Overstock,463.6,2025-02-16
11725,498,196,98,2.0,4,210,12.74,Overstock,292.68,2025-09-28
11726,879,70,47,11.0,2,54,45.65,OK,449.69,2025-07-29
11727,1541,27,287,11.0,3,81,27.23,Overstock,391.99,2024-11-08
11728,1835,94,38,14.0,6,350,22.31,OK,236.0,2025-09-18
11729,1398,90,158,9.0,1,365,37.73,Overstock,357.82,2025-03-14
11730,1193,33,412,9.0,4,304,9.99,Overstock,326.98,2025-01-08
11731,456,63,461,13.0,2,252,45.62,Overstock,247.17,2025-02-09
11732,573,150,231,9.0,5,330,8.93,Overstock,251.88,2025-01-08
11733,597,123,145,10.0,4,188,10.93,Overstock,367.83,2025-06-15
11734,1821,147,157,7.0,4,312,27.98,Overstock,207.82,2025-09-18
11735,1391,188,135,14.0,5,349,34.71,Overstock,465.47,2024-12-15
11736,1716,9,134,5.0,10,95,26.04,Overstock,126.17,2025-09-30
11737,310,51,39,8.0,1,64,49.75,OK,466.94,2025-08-20
11738,1246,179,337,13.0,5,196,38.82,Overstock,93.66,2024-12-17
11739,1904,121,211,16.0,8,99,11.75,Overstock,278.07,2025-08-01
11740,1065,133,431,17.0,9,23,5.2,Overstock,62.85,2025-05-22
11741,934,10,483,10.0,10,321,20.28,Overstock,464.01,2025-05-29
11742,1786,121,380,20.0,8,169,29.83,Overstock,80.99,2024-11-12
11743,392,149,481,8.0,6,297,20.87,Overstock,357.72,2025-05-10
11744,361,150,314,13.0,6,136,34.34,Overstock,6.12,2024-10-17
11745,1014,121,76,12.0,7,324,20.23,Overstock,139.77,2025-02-04
11746,1625,167,60,14.0,2,82,22.95,OK,374.32,2025-01-16
11747,1284,83,485,1.0,3,83,42.29,Overstock,219.02,2025-05-23
11748,1350,139,32,2.0,9,103,19.25,OK,143.75,2025-03-17
11749,1995,105,216,20.0,7,118,7.29,Overstock,290.17,2024-11-21
11750,582,191,13,17.0,4,123,31.18,Low,453.98,2024-12-08
11751,573,50,99,8.0,1,9,28.17,Overstock,380.11,2025-01-18
11752,852,74,406,17.0,8,255,45.63,Overstock,374.52,2025-06-26
11753,437,51,222,11.0,9,176,23.79,Overstock,377.22,2025-08-10
11754,657,53,328,18.0,9,276,10.28,Overstock,326.88,2025-05-03
11755,265,35,291,14.0,10,335,12.34,Overstock,218.74,2025-09-14
11756,1226,105,44,11.0,9,74,45.84,OK,471.77,2025-03-18
11757,791,81,498,5.0,7,113,48.05,Overstock,283.02,2025-09-14
11758,699,143,119,10.0,10,81,45.87,Overstock,78.28,2025-02-27
11759,679,194,424,15.0,2,182,6.35,Overstock,63.0,2025-03-24
11760,612,148,214,16.0,2,260,31.77,Overstock,199.02,2025-03-01
11761,1780,120,330,12.0,1,100,23.27,Overstock,99.6,2024-10-17
11762,997,29,200,18.0,4,114,19.45,Overstock,166.6,2025-07-20
11763,466,80,324,8.0,9,163,18.74,Overstock,373.5,2025-04-05
11764,1956,102,413,3.0,4,80,34.05,Overstock,289.54,2024-10-24
11765,723,32,51,20.0,10,268,14.35,OK,359.37,2025-01-29
11766,1391,38,274,6.0,10,227,11.47,Overstock,93.19,2024-11-14
11767,169,95,728,100.0,1,288,38.89,Overstock,49.21,2024-12-16
11768,1684,145,292,13.0,4,57,10.69,Overstock,468.11,2025-09-25
11769,1973,33,455,10.0,9,257,31.24,Overstock,373.08,2025-07-22
11770,1873,106,42,5.0,5,363,24.96,OK,243.35,2024-12-29
11771,1877,112,400,16.0,7,47,33.03,Overstock,206.65,2025-04-05
11772,1418,12,374,18.0,10,118,5.08,Overstock,317.03,2024-10-29
11773,2,47,404,54.0,5,180,10.05,Overstock,90.72,2025-06-04
11774,1967,154,165,17.0,9,241,6.04,Overstock,497.27,2025-03-15
11775,1676,97,145,20.0,4,200,38.52,Overstock,309.43,2024-10-07
11776,632,79,173,20.0,7,311,34.28,Overstock,211.57,2025-09-06
11777,534,168,239,20.0,8,84,43.92,Overstock,274.14,2025-05-24
11778,566,156,444,8.0,10,43,9.83,Overstock,77.04,2025-04-23
11779,564,32,323,2.0,9,351,46.2,Overstock,480.47,2025-09-04
11780,734,107,321,8.0,10,351,24.86,Overstock,319.28,2024-12-27
11781,1761,152,237,18.0,4,150,6.32,Overstock,33.45,2025-03-15
11782,611,81,443,16.0,8,177,30.93,Overstock,232.54,2025-07-23
11783,1264,160,43,17.0,10,85,16.41,OK,287.14,2024-10-17
11784,2000,29,267,14.0,10,63,34.45,Overstock,418.54,2025-01-20
11785,1160,116,426,8.0,1,132,17.04,Overstock,128.4,2025-06-21
11786,307,125,488,7.0,8,252,19.13,Overstock,407.74,2025-07-08
11787,1531,161,274,6.0,2,213,39.27,Overstock,137.88,2024-11-26
11788,697,167,464,14.0,9,137,23.91,Overstock,386.68,2025-05-27
11789,1152,104,70,7.0,9,150,43.48,Overstock,446.95,2025-08-03
11790,1671,14,56,12.0,5,114,36.9,OK,184.93,2025-04-23
11791,1473,179,97,8.0,3,151,40.2,Overstock,220.53,2025-08-08
11792,963,97,152,12.0,3,349,20.75,Overstock,24.77,2025-01-02
11793,205,91,165,15.0,1,103,27.5,Overstock,106.01,2025-03-28
11794,1232,133,434,8.0,7,361,45.66,Overstock,155.09,2024-10-23
11795,1524,23,437,3.0,8,131,41.45,Overstock,302.58,2025-03-26
11796,1132,152,472,16.0,7,206,42.02,Overstock,119.05,2025-02-21
11797,395,43,346,14.0,5,9,43.45,Overstock,215.16,2024-10-30
11798,1376,119,84,7.0,3,262,22.91,Overstock,20.87,2025-02-14
11799,1462,14,330,17.0,1,36,24.51,Overstock,175.75,2024-12-25
11800,1408,8,69,3.0,6,206,32.88,Overstock,253.66,2025-06-30
11801,1028,41,225,2.0,1,114,44.03,Overstock,98.73,2025-04-21
11802,1802,44,121,5.0,6,279,17.31,Overstock,353.1,2024-10-06
11803,79,24,368,84.0,2,42,30.05,Overstock,310.33,2024-11-02
11804,1420,16,431,5.0,1,235,8.33,Overstock,106.25,2025-06-13
11805,921,161,270,5.0,1,326,41.25,Overstock,374.43,2025-05-23
11806,771,190,493,11.0,5,12,41.86,Overstock,498.87,2024-11-25
11807,737,135,183,10.0,1,344,34.57,Overstock,433.16,2024-12-29
11808,1332,92,251,4.0,7,330,24.13,Overstock,65.7,2024-11-27
11809,495,2,317,9.0,10,72,34.34,Overstock,302.95,2025-09-24
11810,297,189,380,9.0,5,240,43.05,Overstock,28.25,2024-12-22
11811,1956,76,500,6.0,8,127,41.49,Overstock,185.53,2024-10-20
11812,386,86,162,16.0,5,44,19.57,Overstock,147.22,2025-06-11
11813,1299,181,215,5.0,8,345,5.07,Overstock,68.65,2024-11-25
11814,1386,118,472,18.0,1,310,35.45,Overstock,328.75,2025-01-23
11815,600,192,88,5.0,10,247,18.43,Overstock,493.22,2025-01-07
11816,1302,160,158,9.0,3,293,48.09,Overstock,494.83,2025-01-09
11817,452,55,210,17.0,5,149,34.04,Overstock,392.57,2025-08-29
11818,485,193,113,17.0,5,32,46.45,Overstock,208.54,2025-08-23
11819,581,200,233,5.0,1,60,17.87,Overstock,379.15,2025-04-20
11820,1167,131,259,20.0,10,24,42.07,Overstock,391.89,2025-05-01
11821,1879,42,226,4.0,4,140,39.79,Overstock,370.52,2024-12-01
11822,1544,147,372,9.0,1,166,33.11,Overstock,397.35,2024-10-10
11823,1165,3,192,13.0,4,59,23.24,Overstock,143.07,2024-10-11
11824,1129,83,217,18.0,7,227,29.98,Overstock,223.99,2024-10-23
11825,1356,50,213,13.0,5,199,12.66,Overstock,488.42,2025-06-02
11826,775,14,387,17.0,10,138,42.19,Overstock,34.74,2025-09-10
11827,1509,194,277,6.0,3,225,12.96,Overstock,320.65,2024-12-28
11828,1371,87,261,10.0,10,52,22.54,Overstock,184.78,2025-09-08
11829,458,163,340,1.0,1,54,42.42,Overstock,325.54,2025-02-14
11830,833,155,405,6.0,5,202,13.45,Overstock,322.56,2025-07-30
11831,1602,106,209,3.0,7,21,27.82,Overstock,20.86,2025-04-18
